Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Cable Segment Delta,527271844,N/A,INSERT,,,
Cable Segment Delta,527271876,N/A,INSERT,,,
Cable Segment Delta,527271908,N/A,INSERT,,,
OH Primary,215383600,N/A,UPDATE,installed_length,101,100
OH Primary,215383600,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165071606,N/A,INSERT,,,
Audit History,165071478,N/A,INSERT,,,
Audit History,165071382,N/A,INSERT,,,
Audit History,165073761,N/A,INSERT,,,
Audit History,165073771,N/A,INSERT,,,
Audit History,165073803,N/A,INSERT,,,
Audit History,165074532,N/A,INSERT,,,
Audit History,165073867,N/A,INSERT,,,
Pole,229027872,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228999369,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,231033298,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Fuse Unit,395956443,395956428,UPDATE,normal_position,Closed,Open
Primary Wire,527271539,526958980,INSERT,,,
Primary Wire,527271571,215462033,INSERT,,,
Primary Wire,527271603,215462643,INSERT,,,
Cable Segment Delta,527272204,N/A,INSERT,,,
Audit History,165073658,N/A,INSERT,,,
Audit History,165074291,N/A,INSERT,,,
Audit History,165074355,N/A,INSERT,,,
Audit History,165075116,N/A,INSERT,,,
Audit History,165073857,N/A,INSERT,,,
Audit History,165073889,N/A,INSERT,,,
Primary Wire,441768431,441768419,UPDATE,status,Existing,Deleted
Pole,229027833,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229027833,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 17' 11.83"""
Pole,229027833,N/A,GEOM UPDATE,anno,Unset GEOM,text (2)
Cable Segment Delta,527272310,N/A,INSERT,,,
Primary Structure Node,527275145,N/A,INSERT,,,
Cable Segment Delta,527272406,N/A,INSERT,,,
Cable Segment Delta,527272438,N/A,INSERT,,,
Audit History,165075158,N/A,INSERT,,,
Audit History,165074998,N/A,INSERT,,,
Primary Wire,476784498,215465525,UPDATE,status,Existing,Deleted
Audit History,165071414,N/A,INSERT,,,
Audit History,165071510,N/A,INSERT,,,
Cable Segment Delta,527272236,N/A,INSERT,,,
Cable Segment Delta,527272268,N/A,INSERT,,,
Cable Segment Delta,527272300,N/A,INSERT,,,
Cable Segment Delta,527272396,N/A,INSERT,,,
OH Primary,220104022,N/A,UPDATE,installed_length,110,95
Audit History,165075180,N/A,INSERT,,,
Audit History,165073466,N/A,INSERT,,,
Audit History,165074259,N/A,INSERT,,,
Audit History,165074956,N/A,INSERT,,,
Audit History,165073095,N/A,INSERT,,,
Audit History,165073127,N/A,INSERT,,,
Audit History,165073792,N/A,INSERT,,,
Audit History,165073824,N/A,INSERT,,,
Audit History,165071542,N/A,INSERT,,,
Audit History,165072207,N/A,INSERT,,,
Audit History,165072239,N/A,INSERT,,,
Primary Wire,438399801,438399793,UPDATE,insulation,WP,BARE
Audit History,165075360,N/A,INSERT,,,
Audit History,165075392,N/A,INSERT,,,
Audit History,165074663,N/A,INSERT,,,
Pole,229025588,N/A,UPDATE,status,Retired,Deleted
Pole,229027110,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 20' 10.46"""
Pole,229027110,N/A,GEOM UPDATE,anno,Unset GEOM,text (2)
Primary Wire,215462772,215462771,UPDATE,insulation,WP,BARE
Primary Wire,527271538,526958980,INSERT,,,
Primary Wire,527271570,220779373,INSERT,,,
Primary Wire,527271602,215461967,INSERT,,,
Cable Segment Delta,527272203,N/A,INSERT,,,
Audit History,165073529,N/A,INSERT,,,
Audit History,165073561,N/A,INSERT,,,
Audit History,165073593,N/A,INSERT,,,
Audit History,165073433,N/A,INSERT,,,
Audit History,165073577,N/A,INSERT,,,
Audit History,165073417,N/A,INSERT,,,
Pole,443609355,N/A,UPDATE,status,Existing,Deleted
OH Primary,215503700,N/A,UPDATE,installed_length,25,212
Audit History,165072145,N/A,INSERT,,,
Cable Segment Delta,527272766,N/A,INSERT,,,
Cable Segment Delta,527272862,N/A,INSERT,,,
Cable Segment Delta,527272428,N/A,INSERT,,,
Audit History,165073101,N/A,INSERT,,,
Audit History,165073798,N/A,INSERT,,,
Audit History,165073697,N/A,INSERT,,,
Audit History,165073691,N/A,INSERT,,,
Audit History,165073723,N/A,INSERT,,,
Audit History,165073755,N/A,INSERT,,,
Audit History,165075309,N/A,INSERT,,,
Audit History,165071846,N/A,INSERT,,,
Audit History,165071686,N/A,INSERT,,,
Audit History,165075485,N/A,INSERT,,,
Audit History,165075549,N/A,INSERT,,,
Audit History,165075581,N/A,INSERT,,,
Audit History,165073689,N/A,INSERT,,,
Audit History,165073721,N/A,INSERT,,,
OH Primary,215462419,N/A,UPDATE,calculated_length,117,116.9
OH Primary,215462419,N/A,UPDATE,installed_length,118,112
OH Primary,215462419,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 2' 2.99"""
OH Primary,215462643,N/A,UPDATE,installed_length,79,72
Electric XY,467667633,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 94' 9.00"""
Audit History,165071074,N/A,INSERT,,,
Audit History,165071042,N/A,INSERT,,,
Audit History,165073729,N/A,INSERT,,,
Primary Wire,438399398,438399386,UPDATE,status,Existing,Deleted
Primary Wire,215462659,215462657,UPDATE,insulation,WP,BARE
Pole,229024264,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215460525,N/A,UPDATE,installed_length,131.7,123
UG Primary,215382965,N/A,UPDATE,status,Existing,Deleted
UG Primary,215382965,N/A,UPDATE,calculated_length,638.9,671.1
UG Primary,215382965,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Fuse,233833882,N/A,UPDATE,type,Unknown,Cutout
Audit History,165071540,N/A,INSERT,,,
Audit History,165071604,N/A,INSERT,,,
Audit History,165071508,N/A,INSERT,,,
Audit History,165071412,N/A,INSERT,,,
Audit History,165072216,N/A,INSERT,,,
Audit History,165072248,N/A,INSERT,,,
Audit History,165072977,N/A,INSERT,,,
Audit History,165073041,N/A,INSERT,,,
Primary Wire,438399800,438399793,UPDATE,insulation,WP,BARE
Pole,229610163,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165071674,N/A,INSERT,,,
Audit History,165071770,N/A,INSERT,,,
Primary Wire,215461023,215461022,UPDATE,insulation,WP,BARE
OH Primary,221509637,N/A,UPDATE,installed_length,89,119
Cable Segment Delta,527275017,N/A,INSERT,,,
Cable Segment Delta,527275177,N/A,INSERT,,,
Primary Wire,527271537,215460948,INSERT,,,
Primary Wire,527271569,215383586,INSERT,,,
Primary Wire,527271601,215462377,INSERT,,,
Cable Segment Delta,527272202,N/A,INSERT,,,
Audit History,165073464,N/A,INSERT,,,
Audit History,165073496,N/A,INSERT,,,
Audit History,165074353,N/A,INSERT,,,
Audit History,165072895,N/A,INSERT,,,
Audit History,165071445,N/A,INSERT,,,
Audit History,165071573,N/A,INSERT,,,
Audit History,165073664,N/A,INSERT,,,
Audit History,165073979,N/A,INSERT,,,
Audit History,165074139,N/A,INSERT,,,
Primary Wire,221509438,221509434,UPDATE,status,Existing,Deleted
Cable Segment Delta,527272277,N/A,INSERT,,,
Cable Segment Delta,527272764,N/A,INSERT,,,
Cable Segment Delta,527272860,N/A,INSERT,,,
Cable Segment Delta,527272309,N/A,INSERT,,,
Audit History,165075516,N/A,INSERT,,,
Audit History,165072533,N/A,INSERT,,,
Audit History,165092831,N/A,INSERT,,,
Audit History,165092799,N/A,INSERT,,,
OH Primary,215461721,N/A,UPDATE,installed_length,154,152
OH Primary,215463179,N/A,UPDATE,installed_length,96,94
OH Primary,215463179,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165075084,N/A,INSERT,,,
OH Primary,526959030,N/A,INSERT,,,
OH Primary,526959062,N/A,INSERT,,,
OH Primary,215380978,N/A,UPDATE,installed_length,82,76
Cable Segment Delta,527272235,N/A,INSERT,,,
Cable Segment Delta,527272267,N/A,INSERT,,,
Cable Segment Delta,527272299,N/A,INSERT,,,
Cable Segment Delta,527272395,N/A,INSERT,,,
Pole,229024359,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024487,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165074987,N/A,INSERT,,,
Audit History,165075019,N/A,INSERT,,,
Audit History,165075147,N/A,INSERT,,,
Audit History,165073625,N/A,INSERT,,,
Audit History,165073061,N/A,INSERT,,,
Audit History,165073093,N/A,INSERT,,,
Audit History,165072204,N/A,INSERT,,,
Audit History,165072236,N/A,INSERT,,,
Primary Wire,438399799,438399793,UPDATE,insulation,WP,BARE
OH Primary,215465975,N/A,UPDATE,installed_length,196,194
OH Primary,215467337,N/A,UPDATE,installed_length,48,45
Pole,229026347,N/A,UPDATE,status,Retired,Deleted
Pole,229026443,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229610002,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Transformer Bank,236019048,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
OH Primary,215461022,N/A,UPDATE,installed_length,147,142
OH Primary,215461751,N/A,UPDATE,installed_length,154,151
OH Primary,215464662,N/A,UPDATE,calculated_length,199.9,199
OH Primary,215464662,N/A,UPDATE,installed_length,202,50
Primary Wire,527271536,215461093,INSERT,,,
Primary Wire,527271568,215463029,INSERT,,,
Primary Wire,527271600,527271056,INSERT,,,
Cable Segment Delta,527272201,N/A,INSERT,,,
Audit History,165073559,N/A,INSERT,,,
Audit History,165073431,N/A,INSERT,,,
Audit History,165072578,N/A,INSERT,,,
Pole,441768894,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,414517534,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527272765,N/A,INSERT,,,
Cable Segment Delta,527272861,N/A,INSERT,,,
Primary Structure Node,527275048,N/A,INSERT,,,
Pole,229027702,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Transformer Bank,236057940,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
OH Primary,438557629,N/A,UPDATE,status,Existing,Deleted
Cable Segment Delta,527272763,N/A,INSERT,,,
Cable Segment Delta,527272827,N/A,INSERT,,,
Audit History,165075547,N/A,INSERT,,,
Audit History,165071670,N/A,INSERT,,,
Audit History,165071798,N/A,INSERT,,,
Audit History,165073224,N/A,INSERT,,,
Audit History,165073256,N/A,INSERT,,,
Audit History,165072142,N/A,INSERT,,,
Audit History,165072270,N/A,INSERT,,,
Audit History,165072334,N/A,INSERT,,,
OH Primary,215468042,N/A,UPDATE,installed_length,58,59
Audit History,165071040,N/A,INSERT,,,
Edist Device Feeder,527274783,N/A,INSERT,,,
Cable Segment Delta,527274879,N/A,INSERT,,,
OH Primary,215462121,N/A,UPDATE,installed_length,106,103
OH Primary,215462818,N/A,UPDATE,installed_length,121,118
OH Primary,215462882,N/A,UPDATE,installed_length,130,122
Pole,229023501,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,228997313,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461124,215461123,UPDATE,insulation,WP,BARE
OH Primary,216944455,N/A,UPDATE,installed_length,133,126
Audit History,165072139,N/A,INSERT,,,
Audit History,165071506,N/A,INSERT,,,
Audit History,165071538,N/A,INSERT,,,
Audit History,165072267,N/A,INSERT,,,
Audit History,165072279,N/A,INSERT,,,
Audit History,165071518,N/A,INSERT,,,
Audit History,165071550,N/A,INSERT,,,
Audit History,165071454,N/A,INSERT,,,
Audit History,165071916,N/A,INSERT,,,
Audit History,165071948,N/A,INSERT,,,
Pole,229025649,N/A,UPDATE,status,Retired,Deleted
Audit History,165075425,N/A,INSERT,,,
Audit History,165075233,N/A,INSERT,,,
Audit History,165073775,N/A,INSERT,,,
Primary Wire,215461654,215461651,UPDATE,insulation,WP,BARE
Primary Wire,215461654,215461651,UPDATE,phase,C,B
Primary Wire,527271567,215467891,INSERT,,,
Primary Wire,527271599,215462358,INSERT,,,
Primary Wire,527271535,215380888,INSERT,,,
Cable Segment Delta,527272200,N/A,INSERT,,,
Audit History,165073462,N/A,INSERT,,,
Audit History,165073494,N/A,INSERT,,,
Audit History,165073654,N/A,INSERT,,,
Audit History,165074255,N/A,INSERT,,,
Audit History,165071476,N/A,INSERT,,,
Audit History,165072173,N/A,INSERT,,,
Audit History,165071380,N/A,INSERT,,,
Cable Segment Delta,527272427,N/A,INSERT,,,
OH Fuse,233826687,N/A,UPDATE,type,Unknown,Cutout
Cable Segment Delta,527272372,N/A,INSERT,,,
Cable Segment Delta,527272404,N/A,INSERT,,,
Cable Segment Delta,527272436,N/A,INSERT,,,
Primary Wire,527271547,215461793,INSERT,,,
Audit History,165075578,N/A,INSERT,,,
Audit History,165075482,N/A,INSERT,,,
Primary Wire,215380878,215380875,UPDATE,insulation,Unknown,BARE
Primary Wire,215467280,215467279,UPDATE,status,Existing,Deleted
Audit History,165073731,N/A,INSERT,,,
OH Primary,215468073,N/A,UPDATE,installed_length,67,63
Pole,229026155,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Cable Segment Delta,527272440,N/A,INSERT,,,
Primary Wire,527271519,526959016,INSERT,,,
Cable Segment Delta,527272234,N/A,INSERT,,,
Cable Segment Delta,527272266,N/A,INSERT,,,
Cable Segment Delta,527272298,N/A,INSERT,,,
Cable Segment Delta,527272394,N/A,INSERT,,,
Audit History,165075082,N/A,INSERT,,,
Audit History,165075114,N/A,INSERT,,,
Audit History,165073656,N/A,INSERT,,,
OH Primary,215383755,N/A,UPDATE,installed_length,158,150
OH Primary,215383787,N/A,UPDATE,installed_length,106,109
OH Primary,527271056,N/A,INSERT,,,
Audit History,165073123,N/A,INSERT,,,
Audit History,165072170,N/A,INSERT,,,
Audit History,165071441,N/A,INSERT,,,
Audit History,165071335,N/A,INSERT,,,
Audit History,165071207,N/A,INSERT,,,
Audit History,165071271,N/A,INSERT,,,
Primary Structure Node,527272720,N/A,INSERT,,,
Pole,229025616,N/A,UPDATE,status,Retired,Deleted
Primary Wire,221509730,221509728,UPDATE,status,Existing,Deleted
OH Transformer Bank Unit,236019078,236019065,UPDATE,phase,C,A
OH Primary,215461781,N/A,UPDATE,installed_length,105,103
OH Primary,215466055,N/A,UPDATE,calculated_length,102.2,unset
OH Primary,215466055,N/A,UPDATE,installed_length,103,164
OH Primary,215466055,N/A,UPDATE,phase_orientation,AC,CA
OH Primary,215466215,N/A,UPDATE,installed_length,128,126
OH Primary,215466215,N/A,UPDATE,phase_orientation,CBA,ABC
Primary Wire,527271534,527271066,INSERT,,,
Primary Wire,527271566,59915774,INSERT,,,
Primary Wire,527271598,526958966,INSERT,,,
Cable Segment Delta,527272199,N/A,INSERT,,,
Audit History,165073525,N/A,INSERT,,,
Audit History,165073557,N/A,INSERT,,,
Audit History,165073589,N/A,INSERT,,,
Audit History,165073621,N/A,INSERT,,,
Audit History,165071325,N/A,INSERT,,,
Audit History,165071894,N/A,INSERT,,,
Audit History,165073608,N/A,INSERT,,,
Cable Segment Delta,527275175,N/A,INSERT,,,
OH Primary,214993541,N/A,UPDATE,installed_length,203,205
OH Primary,215464594,N/A,UPDATE,installed_length,171,172
Cable Segment Delta,527272761,N/A,INSERT,,,
Cable Segment Delta,527272825,N/A,INSERT,,,
Audit History,165092839,N/A,INSERT,,,
Audit History,165075545,N/A,INSERT,,,
Audit History,165075609,N/A,INSERT,,,
OH Fuse,233833411,N/A,UPDATE,switch_no,'74/71',7471
OH Fuse,233833411,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233833411,N/A,UPDATE,xcel_energy_device_id,'74/71',7471
OH Fuse,233833411,N/A,UPDATE,xcel_energy_field_stencil,'74/71',7471
OH Transformer Bank,235965480,N/A,UPDATE,facility_tag_x,73,385
OH Transformer Bank,235965480,N/A,UPDATE,facility_tag_y,90,615
OH Transformer Bank,235965480,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 73 - 0 - 90,3 - 0 - 385 - 0 - 615
OH Transformer Bank,235965480,N/A,UPDATE,xcel_energy_field_stencil,73 - 90,385 - 615
OH Fuse,234125217,N/A,UPDATE,switch_no,386501s,386501
OH Fuse,234125217,N/A,UPDATE,xcel_energy_device_id,386501s,386501
OH Fuse,234125217,N/A,UPDATE,xcel_energy_field_stencil,386501s,386501
OH Fuse,234125217,N/A,UPDATE,facility_tag_x,unset,400
OH Fuse,234125217,N/A,UPDATE,facility_tag_y,unset,502
OH Fuse,234125217,N/A,UPDATE,map_unit_x,unset,2131
OH Fuse,234125217,N/A,UPDATE,map_unit_y,unset,115
OH Fuse,234125217,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 34' 6.77"""
OH Primary,215467279,N/A,UPDATE,status,Existing,Deleted
OH Primary,215467279,N/A,UPDATE,calculated_length,51.82,unset
OH Primary,215467279,N/A,UPDATE,installed_length,51,198
OH Primary,215467279,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 158' 3.70"""
OH Transformer Bank,237639673,N/A,UPDATE,status,Existing,Deleted
Edist Device Feeder,527274781,N/A,INSERT,,,
Cable Segment Delta,527274813,N/A,INSERT,,,
Cable Segment Delta,527274877,N/A,INSERT,,,
Cable Segment Delta,527275005,N/A,INSERT,,,
OH Transformer Bank Unit,441688717,441688698,UPDATE,phase,C,B
OH Primary,215462689,N/A,UPDATE,installed_length,182,180
Pole,229023659,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024324,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,438399333,N/A,UPDATE,calculated_length,59.88,70.16
OH Primary,438399333,N/A,UPDATE,installed_length,69.22,67
OH Primary,438399333,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165072962,N/A,INSERT,,,
Audit History,165072994,N/A,INSERT,,,
Audit History,165072137,N/A,INSERT,,,
Audit History,165072201,N/A,INSERT,,,
Audit History,165071613,N/A,INSERT,,,
Audit History,165073103,N/A,INSERT,,,
Audit History,165073135,N/A,INSERT,,,
Audit History,165073672,N/A,INSERT,,,
Pole,229024061,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024157,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229025743,N/A,UPDATE,status,Retired,Deleted
Audit History,165071705,N/A,INSERT,,,
Pole,438557697,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral Low
Primary Wire,527271565,527271088,INSERT,,,
Primary Wire,527271597,453019790,INSERT,,,
Primary Wire,527271629,526959002,INSERT,,,
Cable Segment Delta,527272198,N/A,INSERT,,,
Primary Wire,476784419,215461871,UPDATE,insulation,Unknown,BARE
Audit History,165073652,N/A,INSERT,,,
Audit History,165073460,N/A,INSERT,,,
Audit History,165073492,N/A,INSERT,,,
Audit History,165072332,N/A,INSERT,,,
Audit History,165073125,N/A,INSERT,,,
Pole,441768204,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Electric XY,82417781,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 57' 7.54"""
Pole,229027795,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 35' 3.94"""
Pole,229027795,N/A,GEOM UPDATE,anno,Unset GEOM,text (2)
OH Transformer Bank Unit,236058001,236057986,UPDATE,phase,B,A
Cable Segment Delta,527272371,N/A,INSERT,,,
Cable Segment Delta,527272403,N/A,INSERT,,,
Cable Segment Delta,527272435,N/A,INSERT,,,
Cable Segment Delta,527272760,N/A,INSERT,,,
Audit History,165074911,N/A,INSERT,,,
Audit History,165075480,N/A,INSERT,,,
Audit History,165075512,N/A,INSERT,,,
Audit History,165075576,N/A,INSERT,,,
Audit History,165074202,N/A,INSERT,,,
Audit History,165074234,N/A,INSERT,,,
Audit History,165074394,N/A,INSERT,,,
OH Primary,448332752,N/A,UPDATE,installed_length,62.54,66
OH Primary,445289677,N/A,UPDATE,status,Existing,Deleted
OH Primary,445289677,N/A,UPDATE,calculated_length,165.4,unset
Audit History,165072494,N/A,INSERT,,,
Audit History,165073318,N/A,INSERT,,,
Audit History,165073030,N/A,INSERT,,,
OH Fuse,233890505,N/A,UPDATE,type,Unknown,Cutout
OH Primary,215462109,N/A,UPDATE,installed_length,139,138
OH Primary,526958980,N/A,INSERT,,,
Cable Segment Delta,527274780,N/A,INSERT,,,
Cable Segment Delta,527274812,N/A,INSERT,,,
Cable Segment Delta,527275004,N/A,INSERT,,,
Cable Segment Delta,527272233,N/A,INSERT,,,
Cable Segment Delta,527272265,N/A,INSERT,,,
Cable Segment Delta,527272297,N/A,INSERT,,,
Cable Segment Delta,527272329,N/A,INSERT,,,
Pole,229024451,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024387,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024419,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165074416,N/A,INSERT,,,
Audit History,165074953,N/A,INSERT,,,
Audit History,165074985,N/A,INSERT,,,
Primary Wire,215276036,215276035,UPDATE,insulation,Unknown,BARE
Audit History,165071471,N/A,INSERT,,,
OH Transformer Bank Unit,235998853,235998842,UPDATE,status,Existing,Deleted
Audit History,165071567,N/A,INSERT,,,
Audit History,165072264,N/A,INSERT,,,
Audit History,165092781,N/A,INSERT,,,
Primary Wire,441689214,441689202,UPDATE,status,Existing,Deleted
Audit History,165073836,N/A,INSERT,,,
Audit History,165073676,N/A,INSERT,,,
Audit History,165074437,N/A,INSERT,,,
Pole,229024789,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024821,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024124,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024252,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
Primary Wire,215461050,215461048,UPDATE,insulation,WP,BARE
OH Transformer Bank Unit,236019076,236019065,UPDATE,phase,A,C
OH Primary,215461651,N/A,UPDATE,installed_length,120,121
OH Primary,215461651,N/A,UPDATE,phase_designation,C,B
OH Primary,215461651,N/A,UPDATE,phase_orientation,C,B
Audit History,165073853,N/A,INSERT,,,
Audit History,165074582,N/A,INSERT,,,
Audit History,165075311,N/A,INSERT,,,
OH Primary,215466182,N/A,UPDATE,calculated_length,112.1,unset
OH Primary,215466182,N/A,UPDATE,installed_length,113,26
OH Primary,215466182,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Primary Wire,527271596,527271042,INSERT,,,
Primary Wire,527271628,526959002,INSERT,,,
Primary Wire,527271564,215461234,INSERT,,,
Primary Wire,527271532,215460916,INSERT,,,
Primary Wire,441768922,441768910,UPDATE,status,Existing,Deleted
Audit History,165073587,N/A,INSERT,,,
Audit History,165073427,N/A,INSERT,,,
Audit History,165073523,N/A,INSERT,,,
Cable Segment Delta,527272859,N/A,INSERT,,,
Cable Segment Delta,527275014,N/A,INSERT,,,
OH Transformer Bank,235965423,N/A,UPDATE,facility_tag_x,77,78
OH Transformer Bank,235965423,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 77 - 0 - 91,3 - 0 - 78 - 0 - 91
OH Transformer Bank,235965423,N/A,UPDATE,xcel_energy_field_stencil,77 - 91,78 - 91
Cable Segment Delta,527272426,N/A,INSERT,,,
Audit History,165075307,N/A,INSERT,,,
Audit History,165075339,N/A,INSERT,,,
Audit History,165075371,N/A,INSERT,,,
Audit History,165073913,N/A,INSERT,,,
Cable Segment Delta,527272190,N/A,INSERT,,,
Cable Segment Delta,527272759,N/A,INSERT,,,
Cable Segment Delta,527272791,N/A,INSERT,,,
Audit History,165074814,N/A,INSERT,,,
Audit History,165074942,N/A,INSERT,,,
OH Fuse,233833441,N/A,UPDATE,type,Unknown,Cutout
OH Primary,215380875,N/A,UPDATE,calculated_length,52.54,52.68
OH Primary,215380875,N/A,UPDATE,installed_length,53,52
Edist Device Feeder,527274779,N/A,INSERT,,,
Cable Segment Delta,527272439,N/A,INSERT,,,
Primary Wire,527271614,215460831,INSERT,,,
Primary Wire,527271518,215461388,INSERT,,,
OH Primary,215461344,N/A,UPDATE,status,Existing,Deleted
OH Primary,215461344,N/A,UPDATE,calculated_length,56.32,unset
OH Primary,215276035,N/A,UPDATE,installed_length,97,96
Audit History,165072135,N/A,INSERT,,,
Audit History,165072167,N/A,INSERT,,,
Audit History,165071374,N/A,INSERT,,,
Audit History,165071406,N/A,INSERT,,,
Audit History,165072181,N/A,INSERT,,,
Audit History,165072213,N/A,INSERT,,,
Audit History,165072245,N/A,INSERT,,,
Pole,229024027,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024219,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229026342,N/A,UPDATE,status,Retired,Deleted
Pole,229026374,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Transformer Bank Unit,476474309,235982460,UPDATE,phase,C,A
Primary Wire,527271595,527271042,INSERT,,,
Primary Wire,527271627,215462703,INSERT,,,
Primary Wire,527271531,215461613,INSERT,,,
Primary Wire,527271563,215462617,INSERT,,,
Audit History,165074187,N/A,INSERT,,,
Audit History,165074347,N/A,INSERT,,,
Audit History,165074379,N/A,INSERT,,,
Audit History,165075076,N/A,INSERT,,,
Audit History,165071378,N/A,INSERT,,,
Audit History,165071410,N/A,INSERT,,,
Pole,229026143,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Fault Indicator,425975783,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 0' 11.11"""
OH Primary,215463165,N/A,UPDATE,installed_length,56,52
OH Primary,215463165,N/A,UPDATE,phase_orientation,ABC,CBA
OH Transformer Bank Unit,236057999,236057986,UPDATE,phase,A,C
Cable Segment Delta,527272210,N/A,INSERT,,,
Cable Segment Delta,527272242,N/A,INSERT,,,
Cable Segment Delta,527272274,N/A,INSERT,,,
Cable Segment Delta,527272306,N/A,INSERT,,,
Audit History,165074909,N/A,INSERT,,,
Audit History,165075510,N/A,INSERT,,,
Audit History,165075542,N/A,INSERT,,,
Audit History,165075574,N/A,INSERT,,,
Audit History,165075058,N/A,INSERT,,,
Cable Segment Delta,527275028,N/A,INSERT,,,
Cable Segment Delta,527275188,N/A,INSERT,,,
OH Transformer Bank,235965408,N/A,UPDATE,facility_tag_x,75,77
OH Transformer Bank,235965408,N/A,UPDATE,facility_tag_y,92,91
OH Transformer Bank,235965408,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 75 - 0 - 92,3 - 0 - 77 - 0 - 91
OH Transformer Bank,235965408,N/A,UPDATE,xcel_energy_field_stencil,75 - 92,77 - 91
OH Fuse,233890471,N/A,UPDATE,type,Unknown,Cutout
Cable Segment Delta,527274778,N/A,INSERT,,,
Cable Segment Delta,527274810,N/A,INSERT,,,
Cable Segment Delta,527275002,N/A,INSERT,,,
Cable Segment Delta,527272232,N/A,INSERT,,,
Cable Segment Delta,527272264,N/A,INSERT,,,
Cable Segment Delta,527272296,N/A,INSERT,,,
Cable Segment Delta,527272392,N/A,INSERT,,,
Pole,229023528,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023560,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024257,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023592,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,468136045,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165074383,N/A,INSERT,,,
Audit History,165075048,N/A,INSERT,,,
Audit History,165075345,N/A,INSERT,,,
